track_ids,track_names,artists,first_artists,danceability,energy,loudness,mode,acousticness,instrumentalness,valence,tempo,mood
5DIGt883aHs3KqWSziy4gR,Sappho,['Frankie Cosmos'],Frankie Cosmos,0.644,0.401,-6.782,1,0.171,0.0,0.459,95.354,sad
0JuJ0M9ZaKDwXms3rUh1Hk,Love in the Time of Socialism,['Yellow House'],Yellow House,0.244,0.259,-9.591,1,0.915,0.0,0.19,76.973,sad
0uLlFekr8nKMj960xHKPYx,No Face,['Haley Heynderickx'],Haley Heynderickx,0.463,0.18,-11.576,0,0.927,9.9e-05,0.236,87.334,sad
7aQcp936NYgjF1vQOnuKGi,Wishes,['Tiny Habits'],Tiny Habits,0.491,0.193,-9.773,1,0.882,2.82e-06,0.288,121.379,sad
07gbjddL6AZ4PYKaviVMOQ,Black Hole,['boygenius'],boygenius,0.719,0.451,-12.159,1,0.806,0.0144,0.307,111.959,sad
0UaqZbfeKuOdPxkyK7782l,But Not Kiss,['Faye Webster'],Faye Webster,0.699,0.496,-9.266,0,0.104,0.429,0.145,81.989,sad
5RXjt2s4HBJw3TcaAzwSrD,End Of The World,['Searows'],Searows,0.492,0.26,-12.784,1,0.927,0.00041,0.328,135.962,sad
6SSSGEgfuqTP75xaNOwsTo,Here We Go (Uh Oh),['Coco Jones'],Coco Jones,0.401,0.749,-2.341,0,0.322,0.000161,0.474,177.165,sad
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,['Mario'],Mario,0.656,0.578,-8.97,0,0.235,0.0,0.556,94.514,sad
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,['Frank Ocean'],Frank Ocean,0.721,0.339,-11.195,1,0.409,0.00153,0.2,129.83,sad
5dXWFMwD7I7zXsInONVl0H,I Hate U,['SZA'],SZA,0.535,0.388,-9.805,0,0.507,0.0,0.412,106.703,sad
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),"['Daniel Caesar', 'H.E.R.']",Daniel Caesar,0.524,0.364,-10.209,1,0.808,0.0,0.436,75.24,sad
3rgPcA3yCtvVCxvcVFcBxs,That's You,['Lucky Daye'],Lucky Daye,0.626,0.488,-7.416,1,0.429,0.0,0.554,64.942,sad
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,"['Kendrick Lamar', 'Zacari']",Kendrick Lamar,0.8,0.585,-7.343,1,0.264,0.0,0.779,126.058,sad
3JmmzgSs6VvBa3gQzcijsm,When It Comes To You,['Fridayy'],Fridayy,0.533,0.492,-8.742,0,0.459,0.0,0.323,140.555,sad
4bBjJXHNQPiUdY0L90dO4D,Bleeding Me Dry - A COLORS SHOW,['Alicia Creti'],Alicia Creti,0.638,0.638,-6.408,0,0.0438,0.0,0.551,90.999,sad
3pXF1nA74528Edde4of9CC,Don't,['Bryson Tiller'],Bryson Tiller,0.765,0.356,-5.556,0,0.223,0.0,0.189,96.991,sad
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,['SZA'],SZA,0.644,0.735,-5.747,1,0.0521,0.144,0.418,88.98,sad
60ynsPSSKe6O3sfwRnIBRf,Streets,['Doja Cat'],Doja Cat,0.749,0.463,-8.433,1,0.21,0.0382,0.189,90.035,sad
2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,['The Weeknd'],The Weeknd,0.586,0.525,-7.163,0,0.111,0.0,0.507,133.63,sad
3RnSyeEzR2AU7ZQN2poS6Z,Burn,['Sinéad Harnett'],Sinéad Harnett,0.5,0.308,-7.844,1,0.867,2.76e-06,0.101,127.538,sad
43PuMrRfbyyuz4QpZ3oAwN,Exchange,['Bryson Tiller'],Bryson Tiller,0.525,0.433,-10.598,1,0.107,0.0,0.276,160.108,sad
53Nwlr3hxsGsu9eWU5EYjq,Stuck On You,['Giveon'],Giveon,0.599,0.45,-7.431,1,0.166,3.29e-05,0.144,157.969,sad
5NijSs5dAwaIybq1GaRTIe,Poison,['Brent Faiyaz'],Brent Faiyaz,0.689,0.394,-10.102,0,0.711,0.000905,0.382,117.489,sad
1OubIZ0ARYCUq5kceYUQiO,Congratulations (feat. Bilal),"['Mac Miller', 'Bilal']",Mac Miller,0.465,0.225,-12.637,0,0.948,0.00155,0.207,57.75,sad
5Se32hEA9raeboZerywxka,You Broke My Heart,['Drake'],Drake,0.465,0.7,-5.163,0,0.203,0.0,0.276,120.854,sad
2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,"['Summer Walker', 'Bryson Tiller']",Summer Walker,0.726,0.408,-6.606,0,0.603,0.0,0.459,115.918,sad
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,['Post Malone'],Post Malone,0.556,0.538,-5.408,0,0.0689,0.0,0.291,143.946,sad
6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),"['Kehlani', 'Ty Dolla $ign']",Kehlani,0.61,0.725,-5.131,1,0.367,0.0,0.291,146.163,sad
5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,['Bryson Tiller'],Bryson Tiller,0.543,0.449,-8.065,1,0.345,0.0,0.29,132.609,sad
4hbadZZrbM08KZIQZomWaI,Not An Angel,['Tems'],Tems,0.628,0.652,-6.065,0,0.0106,0.00157,0.552,104.075,sad
1eIXYZWEfJO3Na2LCCnIJE,Love Language,['SZA'],SZA,0.707,0.261,-10.139,0,0.853,0.0,0.545,65.038,sad
4MbzauKV2ydtZZjLsPcuTF,Spread Thin,['Mariah the Scientist'],Mariah the Scientist,0.621,0.411,-8.261,0,0.0553,0.0,0.357,110.113,sad
6CTWathupIiDs7U4InHnDA,Trip,['Ella Mai'],Ella Mai,0.477,0.609,-5.628,0,0.222,0.0,0.357,79.884,sad
2wBCrtJS3E3TimRZ5MElTI,The Worst,['Jhené Aiko'],Jhené Aiko,0.539,0.414,-9.156,0,0.253,1.3e-06,0.123,94.895,sad
3cjF2OFRmip8spwZYQRKxP,Feel No Ways,['Drake'],Drake,0.582,0.677,-7.081,1,0.0312,6.6e-06,0.205,193.818,sad
4at3d5QWnlibMVN75ECDrp,Pretty Little Fears (feat. J. Cole),"['6LACK', 'J. Cole']",6LACK,0.61,0.458,-11.336,1,0.696,0.000103,0.246,192.099,sad
5utUZ5nv6y6dR8irsnOQEj,Bloom,['Aqyila'],Aqyila,0.325,0.804,-4.439,1,0.573,1e-05,0.441,157.168,sad
6VFKuuqSbA1GpMEosUgTwQ,Nobody But You,"['Sonder', 'Jorja Smith']",Sonder,0.637,0.299,-11.314,1,0.742,0.0,0.364,83.872,sad
5YABYtKx9qa56vBjlXDbmw,Snooze (Acoustic) (feat. Justin Bieber),"['SZA', 'Justin Bieber']",SZA,0.462,0.331,-8.794,0,0.911,0.0,0.604,141.364,sad
6VwBbL8CzPiC4QV66ay7oR,Wicked Games,['The Weeknd'],The Weeknd,0.658,0.594,-5.196,1,0.00934,4.99e-06,0.317,114.078,sad
43IMaycr34ZR5kS8mlL5hH,Just Might (with PARTYNEXTDOOR),"['Summer Walker', 'PARTYNEXTDOOR']",Summer Walker,0.69,0.377,-7.907,1,0.672,1.06e-06,0.18,104.924,sad
39KG4kom3enSx4GTThuDGt,Coaster,['Khalid'],Khalid,0.441,0.219,-14.586,1,0.935,0.0,0.244,94.021,sad
4mL59LVbKgOpEACxraGYdr,While We're Young,['Jhené Aiko'],Jhené Aiko,0.649,0.791,-6.013,1,0.104,1.97e-06,0.811,128.023,sad
7JXZq0JgG2zTrSOAgY8VMC,Jungle,['Drake'],Drake,0.697,0.235,-8.651,1,0.62,0.000144,0.378,99.947,sad
1It1TxBK3xIQAB4xJkPevn,Blue Lights,['Jorja Smith'],Jorja Smith,0.692,0.57,-8.077,1,0.666,0.0,0.309,91.917,sad
6dPjRptilDo0E3dLWm88QC,Make It,['Aaron May'],Aaron May,0.589,0.0941,-14.447,0,0.985,8.55e-06,0.376,91.987,sad
4ve2uzqdwnHr20G5YgMMqr,Missin You Crazy,['Russ'],Russ,0.716,0.729,-6.313,1,0.0991,0.0,0.276,131.975,sad
1VAKnb1btGrQXcVZVSRkPe,Good & Plenty,"['Alex Isley', 'Masego', 'Jack Dine']",Alex Isley,0.658,0.619,-7.316,0,0.788,0.0667,0.354,136.077,sad
0AYt6NMyyLd0rLuvr0UkMH,Slime You Out (feat. SZA),"['Drake', 'SZA']",Drake,0.483,0.408,-9.243,0,0.508,0.0,0.105,88.88,sad
0TYhf0MgEj4YJaKwo5c4Km,Wicked Games,['Kiana Ledé'],Kiana Ledé,0.772,0.435,-7.042,0,0.445,0.0,0.475,146.123,sad
4rHIfYRQw6ittRQXAlurk0,Favorite Mistake,['Giveon'],Giveon,0.535,0.409,-9.517,0,0.777,0.0,0.138,170.123,sad
0uDdI4fAXCuNhQbmxENdsO,Can I,['Kehlani'],Kehlani,0.574,0.791,-3.752,1,0.419,0.0,0.612,119.537,sad
3OgdnA3LYpJ6vxrfk6X3p4,Alright,['Victoria Monét'],Victoria Monét,0.788,0.528,-6.688,1,0.279,0.00257,0.464,107.941,sad
19Dhj2zNpcTX2mBYrxlkax,TMW,['Avenoir'],Avenoir,0.664,0.307,-13.546,0,0.875,2.7e-06,0.379,116.924,sad
6537jhwnXegjdXhLqorbjE,Always (feat. Summer Walker) - Bonus,"['Daniel Caesar', 'Summer Walker']",Daniel Caesar,0.568,0.452,-8.003,1,0.678,0.0,0.169,136.159,sad
3NiL2JcFIncyshy4KOKA73,Go Baby,['Cleo Sol'],Cleo Sol,0.574,0.176,-10.924,0,0.928,0.437,0.497,78.929,sad
1cFKKdG6gmpptMBFxasJOE,WY@,['Brent Faiyaz'],Brent Faiyaz,0.826,0.316,-8.186,1,0.429,0.000116,0.287,119.983,sad
24FUBxaAYSBlWsbSnEzDcn,Members Only (feat. PARTYNEXTDOOR),"['Drake', 'PARTYNEXTDOOR']",Drake,0.647,0.34,-8.795,0,0.245,0.0,0.176,91.998,sad
1oGdVdYjeQvojGKDddxLQQ,True Colors,['The Weeknd'],The Weeknd,0.624,0.424,-8.237,1,0.286,0.0,0.584,76.671,sad
0VNe1ZE8U2baB3JKZpEBok,WHITE CROCS (with Ryan Trey),"['Jordan Ward', 'Ryan Trey']",Jordan Ward,0.707,0.429,-9.486,1,0.585,0.000326,0.111,92.032,sad
1DOgkaR5Gqa8JtPEIbQORC,Over,['Lucky Daye'],Lucky Daye,0.677,0.541,-6.057,0,0.48,0.0,0.379,103.369,sad
75MSZRbAbQuzfUV3Pefvut,None Of Your Concern (feat. Big Sean),"['Jhené Aiko', 'Big Sean']",Jhené Aiko,0.456,0.517,-9.33,0,0.856,0.0,0.378,80.115,sad
4pqYf5eVYFpesyKlrFGNTE,Best Thing,['Inayah'],Inayah,0.712,0.469,-5.616,0,0.593,0.0,0.383,93.04,sad
2OTRqsDes7OYRRwbF2JXsa,Lie Again,['Giveon'],Giveon,0.576,0.36,-9.321,1,0.406,0.000103,0.166,126.836,sad
2cue4DdCwO7himRLESpWk5,Tell Me It's Over (feat. Summer Walker & 6LACK),"['Jacquees', 'Summer Walker', '6LACK']",Jacquees,0.707,0.459,-6.488,1,0.38,0.0,0.441,122.07,sad
6N3qHjcwly8ZuhE4bPYJAX,Get You (feat. Kali Uchis),"['Daniel Caesar', 'Kali Uchis']",Daniel Caesar,0.659,0.295,-8.528,0,0.426,6.95e-05,0.36,74.037,sad
58dSdjfEYNSxte1aNVxuNf,Easy,['Mac Ayres'],Mac Ayres,0.722,0.281,-7.487,1,0.373,0.00509,0.237,91.368,sad
3REQkt60mafExNVnJehMdL,Make Me Stay,['Sonder'],Sonder,0.739,0.371,-8.152,0,0.358,4.27e-05,0.207,122.033,sad
081Shn2hU3YxvQmGaCPegr,Unloyal (with Ari Lennox),"['Summer Walker', 'Ari Lennox']",Summer Walker,0.805,0.51,-6.179,0,0.0357,0.000469,0.36,127.983,sad
4z6YXURKvs98NXUlVGyevf,Crystal Tears,['Elmiene'],Elmiene,0.688,0.418,-10.023,0,0.67,0.000873,0.338,129.959,sad
3MEruRteiUZXkStfTlZqRn,Back to the Streets (feat. Jhené Aiko),"['Saweetie', 'Jhené Aiko']",Saweetie,0.865,0.792,-4.207,1,0.168,1.46e-05,0.562,101.985,sad
3KSy31qPrTqOcPXnebceQN,Let Me Go,['RealestK'],RealestK,0.524,0.666,-7.596,0,0.565,6.58e-06,0.4,110.018,sad
3vfwoAAkvqlEQU9xmMgvVb,F U,['Bazzi'],Bazzi,0.606,0.869,-3.207,1,0.223,0.0,0.811,170.181,sad
4Hv8QuMQfG7e6GWOWcXYKk,THINGS & SUCH,['PARTYNEXTDOOR'],PARTYNEXTDOOR,0.655,0.551,-5.071,0,0.757,4.53e-06,0.659,90.992,sad
7dQeS4ErW1iWvnKdrtKwKr,Around Me,['Brent Faiyaz'],Brent Faiyaz,0.595,0.18,-12.516,1,0.576,4.56e-05,0.119,75.067,sad
5uXO1sjZ7VbNKexKaFRna3,Please Do Not Lean (feat. BADBADNOTGOOD),"['Daniel Caesar', 'BADBADNOTGOOD']",Daniel Caesar,0.67,0.41,-13.444,1,0.241,8.55e-06,0.46,127.972,sad
3VQ5lMMpas43wu1xIQuu0s,SAME MISTAKE,"['DESTIN CONRAD', 'Alex Isley']",DESTIN CONRAD,0.654,0.367,-10.471,0,0.394,2.06e-06,0.191,109.708,sad
21DN44aYlSoyfOQcboC0IP,Throw It Away,['Summer Walker'],Summer Walker,0.645,0.658,-8.517,0,0.266,1.82e-05,0.53,139.968,sad
4iMDkH8t3Sooaj3uCzpYP2,Can't Be Friends,['Trey Songz'],Trey Songz,0.451,0.586,-7.975,0,0.0665,0.0,0.337,171.842,sad
2sXydP9vPEYUH4uAWotuGu,Girl Like Me (feat. H.E.R.),"['Jazmine Sullivan', 'H.E.R.']",Jazmine Sullivan,0.5,0.638,-4.007,0,0.66,0.0,0.698,81.145,sad
54Yappwod1fELR5zb2gDBn,Morning,['Marc E. Bassy'],Marc E. Bassy,0.462,0.438,-8.227,1,0.563,0.0,0.342,107.364,sad
6Dae6DNW72nLZ6KGyE7aeH,Waiting For You (feat. Naomi Sharon),"['Majid Jordan', 'Naomi Sharon']",Majid Jordan,0.744,0.575,-5.199,0,0.598,0.00932,0.581,81.976,sad
3J6I2S9sTNVStKhkrPp3yd,Hallucinations,['dvsn'],dvsn,0.765,0.398,-8.993,0,0.0681,8.48e-06,0.348,95.976,sad
2fHKzcFXMme56EJMgFsudr,Crash & Burn,['Leon Thomas'],Leon Thomas,0.537,0.795,-5.768,0,0.0409,2.37e-05,0.398,77.631,sad
4AwJSk491AvHk2AAJReGzZ,Let Me Go,['Daniel Caesar'],Daniel Caesar,0.591,0.473,-8.122,0,0.694,0.00334,0.451,152.88,sad
1K1b1rPjbbam1NXUPg4VrK,Lullaby,"['UMI', 'Yeek']",UMI,0.849,0.19,-9.628,1,0.549,0.00229,0.203,113.955,sad
2aSM4sbNN7cSmpYOG0sf46,My Affection (with PARTYNEXTDOOR),"['Summer Walker', 'PARTYNEXTDOOR']",Summer Walker,0.632,0.495,-8.335,1,0.333,0.0,0.233,77.083,sad
6fbYL76UWbHdYq4B91TPQi,This Way - From SUPERFLY - Original Soundtrack,"['Khalid', 'H.E.R.']",Khalid,0.62,0.282,-10.533,0,0.694,0.0,0.193,124.609,sad
5UJTM4M8b1Tw3No5kNI2N3,I'm Sorry (ft. Lous and The Yakuza),"['Arlo Parks', 'Lous and The Yakuza']",Arlo Parks,0.571,0.705,-6.551,0,0.684,2.47e-05,0.735,159.973,sad
4SPazIWgMqArA81XKxgDZa,All or Nothing (feat. Ella Mai),"['Queen Naija', 'Ella Mai']",Queen Naija,0.676,0.504,-6.231,0,0.319,2.97e-06,0.488,93.018,sad
5Gp0BMl8A4obJTIpd0qWox,Immature,['FLO'],FLO,0.346,0.571,-5.724,0,0.00718,0.0,0.463,82.67,sad
19fCpJYZVtBKyOtIvEnDv0,Don't Leave,['Rema'],Rema,0.735,0.78,-5.189,1,0.0025,0.0,0.626,104.986,sad
40fckfhRuwuo6Y9hDPSE3L,Adore You,['Bryant Barnes'],Bryant Barnes,0.654,0.353,-9.794,0,0.566,0.000281,0.35,77.005,sad
1nQAabVphQawZXSNtaFKfK,BOZO,['Kaliii'],Kaliii,0.813,0.861,-5.549,0,0.0934,2.76e-05,0.544,119.044,sad
5vprsDWNcHMEMH95sbJkH2,Want U Around (feat. Ruel),"['Omar Apollo', 'Ruel']",Omar Apollo,0.571,0.443,-6.76,1,0.3,6.95e-06,0.621,143.923,sad
0t2q2c43AATY4z1GI883Be,Summer 2020,['Jhené Aiko'],Jhené Aiko,0.401,0.485,-10.787,0,0.831,0.000292,0.54,169.949,sad
2WEgOHRhsCMNiV4qcWNxAX,Gave You My All,"['Odeal', 'emil']",Odeal,0.627,0.591,-7.591,1,0.131,0.0,0.455,92.846,sad
2HXzOhKhZ46k5cLBPTlfuJ,Jealous (with Ella Mai),"['Kiana Ledé', 'Ella Mai']",Kiana Ledé,0.657,0.48,-5.394,1,0.23,0.0,0.354,125.167,sad
4rvzmiYWfzfQ3tnXEt1KQv,Do I Ever (feat. Chris Brown),"['Tone Stith', 'Chris Brown']",Tone Stith,0.453,0.461,-6.387,1,0.0319,0.0,0.414,98.172,sad
2KkNkv6ciB6bt2hvHtOrin,Wake Up Love,"['Teyana Taylor', 'Iman.']",Teyana Taylor,0.583,0.766,-4.743,0,0.502,1.79e-06,0.203,131.374,sad
1odExI7RdWc4BT515LTAwj,Daylight,['David Kushner'],David Kushner,0.508,0.43,-9.475,0,0.83,0.000441,0.324,130.09,sad
5RZr7XkmM2iMtNjxApbS8n,House On Fire,['iann dior'],iann dior,0.497,0.471,-5.3,0,0.375,0.0,0.602,180.008,sad
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,['Lewis Capaldi'],Lewis Capaldi,0.501,0.405,-5.679,1,0.751,0.0,0.446,109.891,sad
5TXDeTFVRVY7Cvt0Dw4vWW,Revenge,['XXXTENTACION'],XXXTENTACION,0.746,0.251,-16.169,0,0.782,0.00203,0.18,139.999,sad
5c87iiPldlSNuv55Ntnt2S,S.A.D.,['Nicky Youre'],Nicky Youre,0.588,0.706,-3.879,1,0.395,0.0,0.379,147.91,sad
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,['Alec Benjamin'],Alec Benjamin,0.652,0.557,-5.714,0,0.74,0.0,0.483,150.073,sad
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,['The Weeknd'],The Weeknd,0.461,0.593,-4.954,1,0.165,0.0,0.174,134.165,sad
50a8bKqlwDEqeiEknrzkTO,ball w/o you,['21 Savage'],21 Savage,0.892,0.633,-7.471,1,0.0467,0.000189,0.459,137.994,sad
4XvcHTUfIlWfyJTRG0aqlo,2055,['Sleepy Hallow'],Sleepy Hallow,0.829,0.512,-5.865,0,0.492,0.0,0.638,80.511,sad
3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,['XXXTENTACION'],XXXTENTACION,0.734,0.57,-7.066,0,0.847,2.14e-05,0.689,129.953,sad
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,['Polo G'],Polo G,0.832,0.534,-7.813,0,0.345,0.0,0.116,93.924,sad
4jvjzW7Hm0yK4LvvE0Paz9,Falling Down - Bonus Track,"['Lil Peep', 'XXXTENTACION']",Lil Peep,0.669,0.574,-6.442,0,0.0175,0.00294,0.273,120.013,sad
1lOe9qE0vR9zwWQAOk6CoO,Ransom,['Lil Tecca'],Lil Tecca,0.745,0.642,-6.257,0,0.0204,0.0,0.226,179.974,sad
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,['Lil Uzi Vert'],Lil Uzi Vert,0.732,0.75,-6.366,0,0.00264,0.0,0.401,155.096,sad
6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,['Joji'],Joji,0.44,0.317,-9.258,1,0.891,4.78e-06,0.268,169.914,sad
7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,['XXXTENTACION'],XXXTENTACION,0.872,0.391,-9.144,0,0.469,4.13e-06,0.437,134.021,sad
52okn5MNA47tk87PeZJLEL,Let You Down,['NF'],NF,0.661,0.714,-5.68,0,0.314,0.0,0.464,147.998,sad
2LKOHdMsL0K9KwcPRlJK2v,After Dark,['Mr.Kitty'],Mr.Kitty,0.585,0.595,-10.444,1,0.0696,0.266,0.039,140.037,sad
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),"['Lil Uzi Vert', 'Oh Wonder']",Lil Uzi Vert,0.703,0.757,-3.612,1,0.617,0.0,0.696,82.008,sad
6iaSML1PIYq936g62BDtBq,Robbery,['Juice WRLD'],Juice WRLD,0.623,0.692,-5.122,1,0.328,0.0,0.566,79.899,sad
4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),"['Drake', 'Giveon']",Drake,0.735,0.449,-7.507,1,0.629,0.0,0.0397,122.947,sad
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),"['Post Malone', 'Young Thug']",Post Malone,0.547,0.653,-3.875,1,0.456,0.0,0.163,150.097,sad
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,"['Lil Tjay', '6LACK']",Lil Tjay,0.907,0.393,-7.636,0,0.451,1.35e-06,0.202,104.949,sad
3EPXxR3ImUwfayaurPi3cm,Be Alright,['Dean Lewis'],Dean Lewis,0.553,0.586,-6.319,1,0.697,0.0,0.443,126.684,sad
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,['Juice WRLD'],Juice WRLD,0.665,0.651,-5.515,1,0.0414,0.0,0.237,163.935,sad
0Aqi7ArnBrGblW5T6p2jmD,Falling,['Trevor Daniel'],Trevor Daniel,0.785,0.431,-8.756,0,0.123,0.0,0.236,127.085,sad
4e0FYxSROat25pH16zMTZI,Love Me,['Lil Tecca'],Lil Tecca,0.719,0.538,-6.897,0,0.632,0.0,0.803,204.132,sad
5yuShbu70mtHXY0yLzCQLQ,Go Flex,['Post Malone'],Post Malone,0.665,0.498,-8.185,1,0.23,0.0,0.127,81.958,sad
1Xi84slp6FryDSCbzq4UCD,Arcade,['Duncan Laurence'],Duncan Laurence,0.459,0.331,-12.603,0,0.817,0.00104,0.271,72.023,sad
6unndO70DvZfnXYcYQMyQJ,Never Felt So Alone,['Labrinth'],Labrinth,0.436,0.409,-4.438,1,0.499,0.000166,0.363,98.357,sad
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),"['Kina', 'Snøw']",Kina,0.498,0.235,-16.541,0,0.72,0.0,0.0895,118.917,sad
0RLLvYBopDwooCyvnTwgYu,F.N,['Lil Tjay'],Lil Tjay,0.567,0.515,-10.265,0,0.354,0.0,0.321,120.1,sad
047fCsbO4NdmwCBn8pcUXl,Marvins Room,['Drake'],Drake,0.492,0.26,-17.341,0,0.646,0.00178,0.312,111.519,sad
3fxWcOWUQxapuKin9NhCcf,Pretty Little Devil,['Shaya Zamora'],Shaya Zamora,0.767,0.437,-4.526,1,0.0616,9.11e-05,0.358,123.926,sad
5uZm7EFtP5aoTJvx5gv9Xf,Jungle,['A Boogie Wit da Hoodie'],A Boogie Wit da Hoodie,0.538,0.52,-11.063,0,0.308,0.0,0.551,180.274,sad
4guBZjUyrGoHsTahO3IHdj,Did It Again,['Lil Tecca'],Lil Tecca,0.686,0.561,-9.929,0,0.185,0.0,0.186,148.775,sad
7sWRlDoTDX8geTR8zzr2vt,Hollywood's Bleeding,['Post Malone'],Post Malone,0.405,0.646,-3.206,0,0.331,0.0,0.17,130.218,sad
1ugQtcwmKOXvKAYzhjncmv,Half A Man,['Dean Lewis'],Dean Lewis,0.411,0.204,-11.575,1,0.855,0.0,0.337,70.853,sad
03eJ2DclFWXYU8GWgANdmZ,bad vibes forever (feat. PnB Rock & Trippie Redd),"['XXXTENTACION', 'PnB Rock', 'Trippie Redd']",XXXTENTACION,0.8,0.526,-5.153,1,0.334,0.00174,0.746,129.874,sad
3T06rGO2dVEntMvym0vpQu,Empty,['Juice WRLD'],Juice WRLD,0.746,0.561,-4.869,1,0.0758,0.0,0.463,77.535,sad
30uO152on2tYWoE99VaEL5,act iii: on god? (she like),['4batz'],4batz,0.625,0.258,-11.11,0,0.682,1.18e-06,0.265,149.555,sad
4p9iQNEmsIGkB6eG8Val8n,Mary,['Alex G'],Alex G,0.693,0.467,-9.558,0,0.0497,0.452,0.402,105.955,sad
1XcFa5d1qoWdCIICnXlggj,I Wouldn't Mind,['He Is We'],He Is We,0.557,0.295,-7.583,1,0.798,0.0,0.411,108.055,sad
33vrRiIiut4rOFmkgorJD6,Aquí Te Espero,['Ivan Cornejo'],Ivan Cornejo,0.54,0.307,-10.663,0,0.573,5.72e-06,0.249,92.886,sad
5orN4HYGUJS3AqewwwFixi,Left,['sign crushes motorist'],sign crushes motorist,0.637,0.103,-28.387,1,0.985,0.867,0.128,129.933,sad
6krUUNp4e2mIOzNzRIexdY,I Won't Beg for You,['Chri$tian Gate$'],Chri$tian Gate$,0.626,0.547,-8.287,0,0.588,0.0,0.313,77.506,sad
5wQyLDy36ihxX69E7JBi4L,Meet you at the Graveyard,['Cleffy'],Cleffy,0.608,0.387,-12.448,1,0.623,0.000271,0.126,144.984,sad
1yYlpGuBiRRf33e1gY61bN,Night Shift,['Lucy Dacus'],Lucy Dacus,0.48,0.311,-7.887,1,0.313,1.52e-05,0.162,86.15,sad
2U7svZUGvR4tfKdyxv9mXu,would've been you,['sombr'],sombr,0.311,0.379,-12.786,1,0.738,0.167,0.138,79.771,sad
7t7QJFQLHJWCiHBswHnbzZ,hospital beach,['Cottonwood Firing Squad'],Cottonwood Firing Squad,0.636,0.753,-8.185,1,0.492,0.658,0.714,125.906,sad
013L1ZodWo9Ax2g9LejC9O,Goodnight Dad I Love You,['Wishing'],Wishing,0.164,0.516,-15.492,1,0.93,0.929,0.039,127.276,sad
1wDSBJSCKxB8qZR6jnfqgt,All Is Well,['Hans Williams'],Hans Williams,0.676,0.33,-6.92,1,0.832,0.0,0.185,77.523,sad
3ShbZlcGlBLlsR3FBQzzL0,Moon,['Teethe'],Teethe,0.613,0.447,-7.984,1,0.73,0.829,0.377,148.119,sad
7svpAkwc6xaSxlbZ7V7JiS,i was all over her,['salvia palth'],salvia palth,0.529,0.353,-12.835,1,0.788,0.853,0.0601,104.557,sad
4JOjqoaUEMZ0SOAzaKUwDj,I Just Wanna Feel Your Love Again,['Montell Fish'],Montell Fish,0.483,0.00998,-30.285,1,0.949,0.000329,0.0788,119.955,sad
1exDZN0zsfDpsIKamOqmSz,Once More,['d4vd'],d4vd,0.672,0.253,-12.71,0,0.864,0.0,0.409,76.481,sad
2sLAKUdiwa7Ik8XY2ow3DE,Somewhere in the Universe,['Pity Party (Girls Club)'],Pity Party (Girls Club),0.383,0.461,-10.844,1,0.427,0.367,0.106,172.221,sad
5w52BJAqGkV1ewaCVLmjhi,Smoke Signals,['Phoebe Bridgers'],Phoebe Bridgers,0.265,0.237,-14.599,1,0.945,0.000267,0.19,87.912,sad
62aaJpv0hPmj7HMc21zKwW,No Surprises,['Juliana Chahayed'],Juliana Chahayed,0.621,0.0948,-19.846,0,0.996,0.782,0.158,77.818,sad
7hhBtKyUAqWFu5rpLkyWVq,Notes From A Wrist,['d4vd'],d4vd,0.534,0.196,-15.323,0,0.958,0.0,0.126,131.711,sad
485XGXNp7cvrPSaxJJbJ99,I'm Always Here,['sign crushes motorist'],sign crushes motorist,0.545,0.0415,-32.03,1,0.988,0.884,0.138,120.089,sad
1G9YZPtxUGfl1yVw7kq4yc,minor,['Gracie Abrams'],Gracie Abrams,0.705,0.281,-7.991,1,0.856,0.0,0.211,84.882,sad
